cty_id,location_code,total_voters_processed,reg_name,prv_name,cty_name
746,REGION IV-B|ROMBLON|CONCEPCION,2735,REGION IV-B,ROMBLON,CONCEPCION
747,REGION IV-B|ROMBLON|CORCUERA,5363,REGION IV-B,ROMBLON,CORCUERA
748,REGION IV-B|ROMBLON|FERROL,4722,REGION IV-B,ROMBLON,FERROL
749,REGION IV-B|ROMBLON|LOOC,12698,REGION IV-B,ROMBLON,LOOC
750,REGION IV-B|ROMBLON|MAGDIWANG,7740,REGION IV-B,ROMBLON,MAGDIWANG
751,REGION IV-B|ROMBLON|ODIONGAN,28883,REGION IV-B,ROMBLON,ODIONGAN
752,REGION IV-B|ROMBLON|ROMBLON,23216,REGION IV-B,ROMBLON,ROMBLON
753,REGION IV-B|ROMBLON|SANTA FE,9107,REGION IV-B,ROMBLON,SANTA FE
754,REGION IV-B|ROMBLON|SANTA MARIA,5402,REGION IV-B,ROMBLON,SANTA MARIA
755,REGION IV-B|ROMBLON|SAN AGUSTIN,13626,REGION IV-B,ROMBLON,SAN AGUSTIN
756,REGION IV-B|ROMBLON|SAN ANDRES,10429,REGION IV-B,ROMBLON,SAN ANDRES
757,REGION IV-B|ROMBLON|SAN FERNANDO,5956,REGION IV-B,ROMBLON,SAN FERNANDO
758,REGION IV-B|ROMBLON|SAN JOSE,6477,REGION IV-B,ROMBLON,SAN JOSE
759,REGION IX|SULU|HADJI PANGLIMA TAHIL,4902,REGION IX,SULU,HADJI PANGLIMA TAHIL
760,REGION IX|SULU|INDANAN,21799,REGION IX,SULU,INDANAN
761,REGION IX|SULU|JOLO,43521,REGION IX,SULU,JOLO
762,REGION IX|SULU|KALINGALAN CALUANG,15096,REGION IX,SULU,KALINGALAN CALUANG
763,REGION IX|SULU|LUGUS,18999,REGION IX,SULU,LUGUS
764,REGION IX|SULU|LUUK,24445,REGION IX,SULU,LUUK
765,REGION IX|SULU|MAIMBUNG,37096,REGION IX,SULU,MAIMBUNG
766,REGION IX|SULU|OLD PANAMAO,15339,REGION IX,SULU,OLD PANAMAO
767,REGION IX|SULU|OMAR,11789,REGION IX,SULU,OMAR
768,REGION IX|SULU|PANDAMI,14514,REGION IX,SULU,PANDAMI
769,REGION IX|SULU|PANGLIMA ESTINO,9698,REGION IX,SULU,PANGLIMA ESTINO
770,REGION IX|SULU|PARANG,30553,REGION IX,SULU,PARANG
771,REGION IX|SULU|PATA,7287,REGION IX,SULU,PATA
772,REGION IX|SULU|PATIKUL,40743,REGION IX,SULU,PATIKUL
773,REGION IX|SULU|SIASI,29708,REGION IX,SULU,SIASI
774,REGION IX|SULU|TALIPAO,20620,REGION IX,SULU,TALIPAO
775,REGION IX|SULU|TAPUL,3043,REGION IX,SULU,TAPUL
776,REGION IX|SULU|TONGKIL,6716,REGION IX,SULU,TONGKIL
777,REGION IX|ZAMBOANGA DEL NORTE|BALIGUIAN,12334,REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN
778,REGION IX|ZAMBOANGA DEL NORTE|CITY OF DAPITAN,69670,REGION IX,ZAMBOANGA DEL NORTE,CITY OF DAPITAN
779,REGION IX|ZAMBOANGA DEL NORTE|CITY OF DIPOLOG,80566,REGION IX,ZAMBOANGA DEL NORTE,CITY OF DIPOLOG
780,REGION IX|ZAMBOANGA DEL NORTE|GODOD,10678,REGION IX,ZAMBOANGA DEL NORTE,GODOD
781,REGION IX|ZAMBOANGA DEL NORTE|GUTALAC,23867,REGION IX,ZAMBOANGA DEL NORTE,GUTALAC
782,REGION IX|ZAMBOANGA DEL NORTE|JOSE DALMAN,16715,REGION IX,ZAMBOANGA DEL NORTE,JOSE DALMAN
783,REGION IX|ZAMBOANGA DEL NORTE|KALAWIT,14201,REGION IX,ZAMBOANGA DEL NORTE,KALAWIT
784,REGION IX|ZAMBOANGA DEL NORTE|KATIPUNAN,27860,REGION IX,ZAMBOANGA DEL NORTE,KATIPUNAN
785,REGION IX|ZAMBOANGA DEL NORTE|LABASON,25551,REGION IX,ZAMBOANGA DEL NORTE,LABASON
786,REGION IX|ZAMBOANGA DEL NORTE|LA LIBERTAD,5694,REGION IX,ZAMBOANGA DEL NORTE,LA LIBERTAD
787,REGION IX|ZAMBOANGA DEL NORTE|LEON T. POSTIGO,17029,REGION IX,ZAMBOANGA DEL NORTE,LEON T. POSTIGO
788,REGION IX|ZAMBOANGA DEL NORTE|LILOY,27510,REGION IX,ZAMBOANGA DEL NORTE,LILOY
789,REGION IX|ZAMBOANGA DEL NORTE|MANUKAN,21161,REGION IX,ZAMBOANGA DEL NORTE,MANUKAN
790,REGION IX|ZAMBOANGA DEL NORTE|MUTIA,8771,REGION IX,ZAMBOANGA DEL NORTE,MUTIA
791,REGION IX|ZAMBOANGA DEL NORTE|PIÑAN,13252,REGION IX,ZAMBOANGA DEL NORTE,PIÑAN
792,REGION IX|ZAMBOANGA DEL NORTE|POLANCO,27220,REGION IX,ZAMBOANGA DEL NORTE,POLANCO
793,REGION IX|ZAMBOANGA DEL NORTE|PRES. MANUEL A. ROXAS,23148,REGION IX,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS
794,REGION IX|ZAMBOANGA DEL NORTE|RIZAL,12912,REGION IX,ZAMBOANGA DEL NORTE,RIZAL
795,REGION IX|ZAMBOANGA DEL NORTE|SALUG,20074,REGION IX,ZAMBOANGA DEL NORTE,SALUG
796,REGION IX|ZAMBOANGA DEL NORTE|SERGIO OSMEÑA SR.,20792,REGION IX,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.
797,REGION IX|ZAMBOANGA DEL NORTE|SIAYAN,22511,REGION IX,ZAMBOANGA DEL NORTE,SIAYAN
798,REGION IX|ZAMBOANGA DEL NORTE|SIBUCO,8424,REGION IX,ZAMBOANGA DEL NORTE,SIBUCO
799,REGION IX|ZAMBOANGA DEL NORTE|SIBUTAD,12151,REGION IX,ZAMBOANGA DEL NORTE,SIBUTAD
800,REGION IX|ZAMBOANGA DEL NORTE|SINDANGAN,59469,REGION IX,ZAMBOANGA DEL NORTE,SINDANGAN
801,REGION IX|ZAMBOANGA DEL NORTE|SIOCON,26285,REGION IX,ZAMBOANGA DEL NORTE,SIOCON
802,REGION IX|ZAMBOANGA DEL NORTE|SIRAWAI,14884,REGION IX,ZAMBOANGA DEL NORTE,SIRAWAI
803,REGION IX|ZAMBOANGA DEL NORTE|TAMPILISAN,14098,REGION IX,ZAMBOANGA DEL NORTE,TAMPILISAN
804,REGION IX|ZAMBOANGA DEL SUR|AURORA,31552,REGION IX,ZAMBOANGA DEL SUR,AURORA
805,REGION IX|ZAMBOANGA DEL SUR|BAYOG,19738,REGION IX,ZAMBOANGA DEL SUR,BAYOG
806,REGION IX|ZAMBOANGA DEL SUR|CITY OF PAGADIAN,129759,REGION IX,ZAMBOANGA DEL SUR,CITY OF PAGADIAN
807,REGION IX|ZAMBOANGA DEL SUR|CITY OF ZAMBOANGA,372433,REGION IX,ZAMBOANGA DEL SUR,CITY OF ZAMBOANGA
808,REGION IX|ZAMBOANGA DEL SUR|DIMATALING,16059,REGION IX,ZAMBOANGA DEL SUR,DIMATALING
809,REGION IX|ZAMBOANGA DEL SUR|DINAS,18307,REGION IX,ZAMBOANGA DEL SUR,DINAS
810,REGION IX|ZAMBOANGA DEL SUR|DUMALINAO,20392,REGION IX,ZAMBOANGA DEL SUR,DUMALINAO
811,REGION IX|ZAMBOANGA DEL SUR|DUMINGAG,26509,REGION IX,ZAMBOANGA DEL SUR,DUMINGAG
812,REGION IX|ZAMBOANGA DEL SUR|GUIPOS,16552,REGION IX,ZAMBOANGA DEL SUR,GUIPOS
813,REGION IX|ZAMBOANGA DEL SUR|JOSEFINA,7104,REGION IX,ZAMBOANGA DEL SUR,JOSEFINA
814,REGION IX|ZAMBOANGA DEL SUR|KUMALARANG,18019,REGION IX,ZAMBOANGA DEL SUR,KUMALARANG
815,REGION IX|ZAMBOANGA DEL SUR|LABANGAN,25701,REGION IX,ZAMBOANGA DEL SUR,LABANGAN
816,REGION IX|ZAMBOANGA DEL SUR|LAKEWOOD,12133,REGION IX,ZAMBOANGA DEL SUR,LAKEWOOD
817,REGION IX|ZAMBOANGA DEL SUR|LAPUYAN,13952,REGION IX,ZAMBOANGA DEL SUR,LAPUYAN
818,REGION IX|ZAMBOANGA DEL SUR|MAHAYAG,25744,REGION IX,ZAMBOANGA DEL SUR,MAHAYAG
819,REGION IX|ZAMBOANGA DEL SUR|MARGOSATUBIG,18528,REGION IX,ZAMBOANGA DEL SUR,MARGOSATUBIG
820,REGION IX|ZAMBOANGA DEL SUR|MIDSALIP,19965,REGION IX,ZAMBOANGA DEL SUR,MIDSALIP
821,REGION IX|ZAMBOANGA DEL SUR|MOLAVE,27944,REGION IX,ZAMBOANGA DEL SUR,MOLAVE
822,REGION IX|ZAMBOANGA DEL SUR|PITOGO,14912,REGION IX,ZAMBOANGA DEL SUR,PITOGO
823,REGION IX|ZAMBOANGA DEL SUR|RAMON MAGSAYSAY,14871,REGION IX,ZAMBOANGA DEL SUR,RAMON MAGSAYSAY
824,REGION IX|ZAMBOANGA DEL SUR|SAN MIGUEL,13325,REGION IX,ZAMBOANGA DEL SUR,SAN MIGUEL
825,REGION IX|ZAMBOANGA DEL SUR|SAN PABLO,16584,REGION IX,ZAMBOANGA DEL SUR,SAN PABLO
826,REGION IX|ZAMBOANGA DEL SUR|SOMINOT,9187,REGION IX,ZAMBOANGA DEL SUR,SOMINOT
827,REGION IX|ZAMBOANGA DEL SUR|TABINA,14844,REGION IX,ZAMBOANGA DEL SUR,TABINA
828,REGION IX|ZAMBOANGA DEL SUR|TAMBULIG,22427,REGION IX,ZAMBOANGA DEL SUR,TAMBULIG
829,REGION IX|ZAMBOANGA DEL SUR|TIGBAO,11788,REGION IX,ZAMBOANGA DEL SUR,TIGBAO
830,REGION IX|ZAMBOANGA DEL SUR|TUKURAN,23433,REGION IX,ZAMBOANGA DEL SUR,TUKURAN
831,REGION IX|ZAMBOANGA DEL SUR|VINCENZO A. SAGUN,13654,REGION IX,ZAMBOANGA DEL SUR,VINCENZO A. SAGUN
832,REGION IX|ZAMBOANGA SIBUGAY|ALICIA,20625,REGION IX,ZAMBOANGA SIBUGAY,ALICIA
833,REGION IX|ZAMBOANGA SIBUGAY|BUUG,20679,REGION IX,ZAMBOANGA SIBUGAY,BUUG
834,REGION IX|ZAMBOANGA SIBUGAY|DIPLAHAN,19029,REGION IX,ZAMBOANGA SIBUGAY,DIPLAHAN
835,REGION IX|ZAMBOANGA SIBUGAY|IMELDA,16618,REGION IX,ZAMBOANGA SIBUGAY,IMELDA
836,REGION IX|ZAMBOANGA SIBUGAY|IPIL,49569,REGION IX,ZAMBOANGA SIBUGAY,IPIL
837,REGION IX|ZAMBOANGA SIBUGAY|KABASALAN,29595,REGION IX,ZAMBOANGA SIBUGAY,KABASALAN
838,REGION IX|ZAMBOANGA SIBUGAY|MABUHAY,12686,REGION IX,ZAMBOANGA SIBUGAY,MABUHAY
839,REGION IX|ZAMBOANGA SIBUGAY|MALANGAS,18656,REGION IX,ZAMBOANGA SIBUGAY,MALANGAS
840,REGION IX|ZAMBOANGA SIBUGAY|NAGA,23965,REGION IX,ZAMBOANGA SIBUGAY,NAGA
841,REGION IX|ZAMBOANGA SIBUGAY|OLUTANGA,13584,REGION IX,ZAMBOANGA SIBUGAY,OLUTANGA
842,REGION IX|ZAMBOANGA SIBUGAY|PAYAO,18441,REGION IX,ZAMBOANGA SIBUGAY,PAYAO
843,REGION IX|ZAMBOANGA SIBUGAY|ROSELLER LIM,23900,REGION IX,ZAMBOANGA SIBUGAY,ROSELLER LIM
844,REGION IX|ZAMBOANGA SIBUGAY|SIAY,21551,REGION IX,ZAMBOANGA SIBUGAY,SIAY
845,REGION IX|ZAMBOANGA SIBUGAY|TALUSAN,9321,REGION IX,ZAMBOANGA SIBUGAY,TALUSAN
846,REGION IX|ZAMBOANGA SIBUGAY|TITAY,31833,REGION IX,ZAMBOANGA SIBUGAY,TITAY
847,REGION IX|ZAMBOANGA SIBUGAY|TUNGAWAN,26104,REGION IX,ZAMBOANGA SIBUGAY,TUNGAWAN
848,REGION I|ILOCOS NORTE|ADAMS,1755,REGION I,ILOCOS NORTE,ADAMS
849,REGION I|ILOCOS NORTE|BACARRA,19879,REGION I,ILOCOS NORTE,BACARRA
850,REGION I|ILOCOS NORTE|BADOC,20860,REGION I,ILOCOS NORTE,BADOC
851,REGION I|ILOCOS NORTE|BANGUI,10275,REGION I,ILOCOS NORTE,BANGUI
852,REGION I|ILOCOS NORTE|BANNA,11636,REGION I,ILOCOS NORTE,BANNA
853,REGION I|ILOCOS NORTE|BURGOS,7024,REGION I,ILOCOS NORTE,BURGOS
854,REGION I|ILOCOS NORTE|CARASI,1309,REGION I,ILOCOS NORTE,CARASI
855,REGION I|ILOCOS NORTE|CITY OF BATAC,36469,REGION I,ILOCOS NORTE,CITY OF BATAC
856,REGION I|ILOCOS NORTE|CITY OF LAOAG,72257,REGION I,ILOCOS NORTE,CITY OF LAOAG
857,REGION I|ILOCOS NORTE|CURRIMAO,9482,REGION I,ILOCOS NORTE,CURRIMAO
858,REGION I|ILOCOS NORTE|DINGRAS,23609,REGION I,ILOCOS NORTE,DINGRAS
859,REGION I|ILOCOS NORTE|DUMALNEG,1904,REGION I,ILOCOS NORTE,DUMALNEG
860,REGION I|ILOCOS NORTE|MARCOS,11490,REGION I,ILOCOS NORTE,MARCOS
861,REGION I|ILOCOS NORTE|NUEVA ERA,5565,REGION I,ILOCOS NORTE,NUEVA ERA
862,REGION I|ILOCOS NORTE|PAGUDPUD,18017,REGION I,ILOCOS NORTE,PAGUDPUD
863,REGION I|ILOCOS NORTE|PAOAY,16115,REGION I,ILOCOS NORTE,PAOAY
864,REGION I|ILOCOS NORTE|PASUQUIN,19603,REGION I,ILOCOS NORTE,PASUQUIN
865,REGION I|ILOCOS NORTE|PIDDIG,13870,REGION I,ILOCOS NORTE,PIDDIG
866,REGION I|ILOCOS NORTE|PINILI,11471,REGION I,ILOCOS NORTE,PINILI
867,REGION I|ILOCOS NORTE|SAN NICOLAS,23636,REGION I,ILOCOS NORTE,SAN NICOLAS
868,REGION I|ILOCOS NORTE|SARRAT,16108,REGION I,ILOCOS NORTE,SARRAT
869,REGION I|ILOCOS NORTE|SOLSONA,15765,REGION I,ILOCOS NORTE,SOLSONA
870,REGION I|ILOCOS NORTE|VINTAR,19858,REGION I,ILOCOS NORTE,VINTAR
871,REGION I|ILOCOS SUR|ALILEM,4527,REGION I,ILOCOS SUR,ALILEM
872,REGION I|ILOCOS SUR|BANAYOYO,5986,REGION I,ILOCOS SUR,BANAYOYO
873,REGION I|ILOCOS SUR|BANTAY,19129,REGION I,ILOCOS SUR,BANTAY
874,REGION I|ILOCOS SUR|BURGOS,8024,REGION I,ILOCOS SUR,BURGOS
875,REGION I|ILOCOS SUR|CABUGAO,25081,REGION I,ILOCOS SUR,CABUGAO
876,REGION I|ILOCOS SUR|CAOAYAN,12783,REGION I,ILOCOS SUR,CAOAYAN
877,REGION I|ILOCOS SUR|CERVANTES,10984,REGION I,ILOCOS SUR,CERVANTES
878,REGION I|ILOCOS SUR|CITY OF CANDON,34990,REGION I,ILOCOS SUR,CITY OF CANDON
879,REGION I|ILOCOS SUR|CITY OF VIGAN,30465,REGION I,ILOCOS SUR,CITY OF VIGAN
880,REGION I|ILOCOS SUR|GALIMUYOD,6689,REGION I,ILOCOS SUR,GALIMUYOD
881,REGION I|ILOCOS SUR|GREGORIO DEL PILAR,3127,REGION I,ILOCOS SUR,GREGORIO DEL PILAR
882,REGION I|ILOCOS SUR|LIDLIDDA,3353,REGION I,ILOCOS SUR,LIDLIDDA
883,REGION I|ILOCOS SUR|MAGSINGAL,18219,REGION I,ILOCOS SUR,MAGSINGAL
884,REGION I|ILOCOS SUR|NAGBUKEL,3659,REGION I,ILOCOS SUR,NAGBUKEL
885,REGION I|ILOCOS SUR|NARVACAN,28191,REGION I,ILOCOS SUR,NARVACAN
886,REGION I|ILOCOS SUR|QUIRINO,6566,REGION I,ILOCOS SUR,QUIRINO
887,REGION I|ILOCOS SUR|SALCEDO,7005,REGION I,ILOCOS SUR,SALCEDO
888,REGION I|ILOCOS SUR|SANTA,8966,REGION I,ILOCOS SUR,SANTA
889,REGION I|ILOCOS SUR|SANTA CATALINA,10294,REGION I,ILOCOS SUR,SANTA CATALINA
890,REGION I|ILOCOS SUR|SANTA CRUZ,23505,REGION I,ILOCOS SUR,SANTA CRUZ
891,REGION I|ILOCOS SUR|SANTA LUCIA,15494,REGION I,ILOCOS SUR,SANTA LUCIA
892,REGION I|ILOCOS SUR|SANTA MARIA,18913,REGION I,ILOCOS SUR,SANTA MARIA
893,REGION I|ILOCOS SUR|SANTIAGO,12750,REGION I,ILOCOS SUR,SANTIAGO
894,REGION I|ILOCOS SUR|SANTO DOMINGO,18711,REGION I,ILOCOS SUR,SANTO DOMINGO
895,REGION I|ILOCOS SUR|SAN EMILIO,4967,REGION I,ILOCOS SUR,SAN EMILIO
896,REGION I|ILOCOS SUR|SAN ESTEBAN,5674,REGION I,ILOCOS SUR,SAN ESTEBAN
897,REGION I|ILOCOS SUR|SAN ILDEFONSO,5535,REGION I,ILOCOS SUR,SAN ILDEFONSO
898,REGION I|ILOCOS SUR|SAN JUAN,15733,REGION I,ILOCOS SUR,SAN JUAN
899,REGION I|ILOCOS SUR|SAN VICENTE,8447,REGION I,ILOCOS SUR,SAN VICENTE
900,REGION I|ILOCOS SUR|SIGAY,1896,REGION I,ILOCOS SUR,SIGAY
901,REGION I|ILOCOS SUR|SINAIT,17090,REGION I,ILOCOS SUR,SINAIT
902,REGION I|ILOCOS SUR|SUGPON,2577,REGION I,ILOCOS SUR,SUGPON
903,REGION I|ILOCOS SUR|SUYO,6700,REGION I,ILOCOS SUR,SUYO
904,REGION I|ILOCOS SUR|TAGUDIN,26525,REGION I,ILOCOS SUR,TAGUDIN
905,REGION I|LA UNION|AGOO,41670,REGION I,LA UNION,AGOO
906,REGION I|LA UNION|ARINGAY,29324,REGION I,LA UNION,ARINGAY
907,REGION I|LA UNION|BACNOTAN,24658,REGION I,LA UNION,BACNOTAN
908,REGION I|LA UNION|BAGULIN,8889,REGION I,LA UNION,BAGULIN
909,REGION I|LA UNION|BALAOAN,23794,REGION I,LA UNION,BALAOAN
910,REGION I|LA UNION|BANGAR,20508,REGION I,LA UNION,BANGAR
911,REGION I|LA UNION|BAUANG,45671,REGION I,LA UNION,BAUANG
912,REGION I|LA UNION|BURGOS,5990,REGION I,LA UNION,BURGOS
913,REGION I|LA UNION|CABA,16249,REGION I,LA UNION,CABA
914,REGION I|LA UNION|CITY OF SAN FERNANDO,67975,REGION I,LA UNION,CITY OF SAN FERNANDO
915,REGION I|LA UNION|LUNA,22672,REGION I,LA UNION,LUNA
916,REGION I|LA UNION|NAGUILIAN,32323,REGION I,LA UNION,NAGUILIAN
917,REGION I|LA UNION|PUGO,13383,REGION I,LA UNION,PUGO
918,REGION I|LA UNION|ROSARIO,33450,REGION I,LA UNION,ROSARIO
919,REGION I|LA UNION|SANTOL,8799,REGION I,LA UNION,SANTOL
920,REGION I|LA UNION|SANTO TOMAS,23999,REGION I,LA UNION,SANTO TOMAS
921,REGION I|LA UNION|SAN GABRIEL,11833,REGION I,LA UNION,SAN GABRIEL
922,REGION I|LA UNION|SAN JUAN,24536,REGION I,LA UNION,SAN JUAN
923,REGION I|LA UNION|SUDIPEN,12033,REGION I,LA UNION,SUDIPEN
924,REGION I|LA UNION|TUBAO,18098,REGION I,LA UNION,TUBAO
925,REGION I|PANGASINAN|AGNO,18797,REGION I,PANGASINAN,AGNO
926,REGION I|PANGASINAN|AGUILAR,27370,REGION I,PANGASINAN,AGUILAR
927,REGION I|PANGASINAN|ALCALA,26916,REGION I,PANGASINAN,ALCALA
928,REGION I|PANGASINAN|ANDA,21699,REGION I,PANGASINAN,ANDA
929,REGION I|PANGASINAN|ASINGAN,36153,REGION I,PANGASINAN,ASINGAN
930,REGION I|PANGASINAN|BALUNGAO,19299,REGION I,PANGASINAN,BALUNGAO
931,REGION I|PANGASINAN|BANI,27277,REGION I,PANGASINAN,BANI
932,REGION I|PANGASINAN|BASISTA,23123,REGION I,PANGASINAN,BASISTA
933,REGION I|PANGASINAN|BAUTISTA,19960,REGION I,PANGASINAN,BAUTISTA
934,REGION I|PANGASINAN|BAYAMBANG,68298,REGION I,PANGASINAN,BAYAMBANG
935,REGION I|PANGASINAN|BINALONAN,33029,REGION I,PANGASINAN,BINALONAN
936,REGION I|PANGASINAN|BINMALEY,53426,REGION I,PANGASINAN,BINMALEY
937,REGION I|PANGASINAN|BOLINAO,41865,REGION I,PANGASINAN,BOLINAO
938,REGION I|PANGASINAN|BUGALLON,48117,REGION I,PANGASINAN,BUGALLON
939,REGION I|PANGASINAN|BURGOS,12565,REGION I,PANGASINAN,BURGOS
940,REGION I|PANGASINAN|CALASIAO,57659,REGION I,PANGASINAN,CALASIAO
941,REGION I|PANGASINAN|CITY OF ALAMINOS,51379,REGION I,PANGASINAN,CITY OF ALAMINOS
942,REGION I|PANGASINAN|CITY OF DAGUPAN,126442,REGION I,PANGASINAN,CITY OF DAGUPAN
943,REGION I|PANGASINAN|CITY OF SAN CARLOS,108901,REGION I,PANGASINAN,CITY OF SAN CARLOS
944,REGION I|PANGASINAN|CITY OF URDANETA,90994,REGION I,PANGASINAN,CITY OF URDANETA
945,REGION I|PANGASINAN|DASOL,21069,REGION I,PANGASINAN,DASOL
946,REGION I|PANGASINAN|INFANTA,16075,REGION I,PANGASINAN,INFANTA
947,REGION I|PANGASINAN|LABRADOR,18099,REGION I,PANGASINAN,LABRADOR
948,REGION I|PANGASINAN|LAOAC,20212,REGION I,PANGASINAN,LAOAC
949,REGION I|PANGASINAN|LINGAYEN,63627,REGION I,PANGASINAN,LINGAYEN
950,REGION I|PANGASINAN|MABINI,16053,REGION I,PANGASINAN,MABINI
951,REGION I|PANGASINAN|MALASIQUI,76804,REGION I,PANGASINAN,MALASIQUI
952,REGION I|PANGASINAN|MANAOAG,42150,REGION I,PANGASINAN,MANAOAG
953,REGION I|PANGASINAN|MANGALDAN,61183,REGION I,PANGASINAN,MANGALDAN
954,REGION I|PANGASINAN|MANGATAREM,47976,REGION I,PANGASINAN,MANGATAREM
955,REGION I|PANGASINAN|MAPANDAN,24219,REGION I,PANGASINAN,MAPANDAN
956,REGION I|PANGASINAN|NATIVIDAD,16575,REGION I,PANGASINAN,NATIVIDAD
957,REGION I|PANGASINAN|POZORRUBIO,43355,REGION I,PANGASINAN,POZORRUBIO
958,REGION I|PANGASINAN|ROSALES,42823,REGION I,PANGASINAN,ROSALES
959,REGION I|PANGASINAN|SANTA BARBARA,52262,REGION I,PANGASINAN,SANTA BARBARA
960,REGION I|PANGASINAN|SANTA MARIA,21439,REGION I,PANGASINAN,SANTA MARIA
961,REGION I|PANGASINAN|SANTO TOMAS,8778,REGION I,PANGASINAN,SANTO TOMAS
962,REGION I|PANGASINAN|SAN FABIAN,47020,REGION I,PANGASINAN,SAN FABIAN
963,REGION I|PANGASINAN|SAN JACINTO,25319,REGION I,PANGASINAN,SAN JACINTO
964,REGION I|PANGASINAN|SAN MANUEL,28828,REGION I,PANGASINAN,SAN MANUEL
965,REGION I|PANGASINAN|SAN NICOLAS,24657,REGION I,PANGASINAN,SAN NICOLAS
966,REGION I|PANGASINAN|SAN QUINTIN,22850,REGION I,PANGASINAN,SAN QUINTIN
967,REGION I|PANGASINAN|SISON,29105,REGION I,PANGASINAN,SISON
968,REGION I|PANGASINAN|SUAL,30624,REGION I,PANGASINAN,SUAL
969,REGION I|PANGASINAN|TAYUG,28756,REGION I,PANGASINAN,TAYUG
970,REGION I|PANGASINAN|UMINGAN,49505,REGION I,PANGASINAN,UMINGAN
971,REGION I|PANGASINAN|URBIZTONDO,37404,REGION I,PANGASINAN,URBIZTONDO
972,REGION I|PANGASINAN|VILLASIS,39857,REGION I,PANGASINAN,VILLASIS
973,REGION VIII|BILIRAN|ALMERIA,11097,REGION VIII,BILIRAN,ALMERIA
974,REGION VIII|BILIRAN|BILIRAN,11701,REGION VIII,BILIRAN,BILIRAN
975,REGION VIII|BILIRAN|CABUCGAYAN,13174,REGION VIII,BILIRAN,CABUCGAYAN
976,REGION VIII|BILIRAN|CAIBIRAN,13860,REGION VIII,BILIRAN,CAIBIRAN
977,REGION VIII|BILIRAN|CULABA,8706,REGION VIII,BILIRAN,CULABA
978,REGION VIII|BILIRAN|KAWAYAN,12135,REGION VIII,BILIRAN,KAWAYAN
979,REGION VIII|BILIRAN|MARIPIPI,4263,REGION VIII,BILIRAN,MARIPIPI
980,REGION VIII|BILIRAN|NAVAL,28121,REGION VIII,BILIRAN,NAVAL
981,REGION VIII|EASTERN SAMAR|ARTECHE,10595,REGION VIII,EASTERN SAMAR,ARTECHE
982,REGION VIII|EASTERN SAMAR|BALANGIGA,9238,REGION VIII,EASTERN SAMAR,BALANGIGA
983,REGION VIII|EASTERN SAMAR|BALANGKAYAN,6908,REGION VIII,EASTERN SAMAR,BALANGKAYAN
984,REGION VIII|EASTERN SAMAR|CAN-AVID,15166,REGION VIII,EASTERN SAMAR,CAN-AVID
985,REGION VIII|EASTERN SAMAR|CITY OF BORONGAN,45527,REGION VIII,EASTERN SAMAR,CITY OF BORONGAN
986,REGION VIII|EASTERN SAMAR|DOLORES,26650,REGION VIII,EASTERN SAMAR,DOLORES
987,REGION VIII|EASTERN SAMAR|GENERAL MACARTHUR,9206,REGION VIII,EASTERN SAMAR,GENERAL MACARTHUR
988,REGION VIII|EASTERN SAMAR|GIPORLOS,8920,REGION VIII,EASTERN SAMAR,GIPORLOS
989,REGION VIII|EASTERN SAMAR|GUIUAN,31763,REGION VIII,EASTERN SAMAR,GUIUAN
990,REGION VIII|EASTERN SAMAR|HERNANI,6054,REGION VIII,EASTERN SAMAR,HERNANI
991,REGION VIII|EASTERN SAMAR|JIPAPAD,6763,REGION VIII,EASTERN SAMAR,JIPAPAD
992,REGION VIII|EASTERN SAMAR|LAWAAN,9125,REGION VIII,EASTERN SAMAR,LAWAAN
993,REGION VIII|EASTERN SAMAR|LLORENTE,12621,REGION VIII,EASTERN SAMAR,LLORENTE
994,REGION VIII|EASTERN SAMAR|MASLOG,2713,REGION VIII,EASTERN SAMAR,MASLOG
995,REGION VIII|EASTERN SAMAR|MAYDOLONG,10359,REGION VIII,EASTERN SAMAR,MAYDOLONG
996,REGION VIII|EASTERN SAMAR|MERCEDES,5567,REGION VIII,EASTERN SAMAR,MERCEDES
997,REGION VIII|EASTERN SAMAR|ORAS,24408,REGION VIII,EASTERN SAMAR,ORAS
998,REGION VIII|EASTERN SAMAR|QUINAPONDAN,9387,REGION VIII,EASTERN SAMAR,QUINAPONDAN
999,REGION VIII|EASTERN SAMAR|SALCEDO,13882,REGION VIII,EASTERN SAMAR,SALCEDO
1000,REGION VIII|EASTERN SAMAR|SAN JULIAN,9405,REGION VIII,EASTERN SAMAR,SAN JULIAN
1001,REGION VIII|EASTERN SAMAR|SAN POLICARPO,11413,REGION VIII,EASTERN SAMAR,SAN POLICARPO
1002,REGION VIII|EASTERN SAMAR|SULAT,10410,REGION VIII,EASTERN SAMAR,SULAT
1003,REGION VIII|EASTERN SAMAR|TAFT,13094,REGION VIII,EASTERN SAMAR,TAFT
1004,REGION VIII|LEYTE|ABUYOG,34684,REGION VIII,LEYTE,ABUYOG
1005,REGION VIII|LEYTE|ALANGALANG,33532,REGION VIII,LEYTE,ALANGALANG
1006,REGION VIII|LEYTE|ALBUERA,29332,REGION VIII,LEYTE,ALBUERA
1007,REGION VIII|LEYTE|BABATNGON,18452,REGION VIII,LEYTE,BABATNGON
